gene	driver_prob	is_driver	is_labeled
BRF1	0.34558985	0	0
THAP9	0.345573	0	0
ZNF727	0.34554595	0	0
NECAB3	0.34554228	0	0
TSLP	0.34553853	0	0
PCDHAC2	0.34553406	0	0
CREBRF	0.34552345	0	0
CACNA2D4	0.34551632	0	0
OR2A14	0.34550008	0	0
PLSCR2	0.34546998	0	0
IRGQ	0.34546274	0	0
UPK2	0.3454569	0	0
TPD52L3	0.3454402	0	0
GAS2L3	0.34543172	0	0
PCK2	0.34541512	0	0
ANGPTL1	0.34538704	0	0
PADI3	0.34535718	0	0
LZTS1	0.34531847	0	0
HORMAD2	0.3453127	0	1
PEX26	0.34529418	0	0
ADORA3	0.34528878	0	0
PRDM7	0.3452683	0	1
S100A16	0.3452574	0	0
ZNF37A	0.3452508	0	0
CES5A	0.34523392	0	0
LYNX1	0.34522358	0	0
ZDHHC16	0.34521788	0	0
SLC47A2	0.34520972	0	0
UBE3D	0.3452078	0	1
CDHR5	0.34520382	0	0
WWC2	0.34518772	0	0
GXYLT2	0.34517002	0	0
CHM	0.3451552	0	0
OPA3	0.3451532	0	0
ARL2BP	0.3451523	0	0
FAM149A	0.34514832	0	0
RNF180	0.34513497	0	0
PKD2L1	0.34513474	0	0
GPR88	0.34512007	0	0
RAB39A	0.34509724	0	0
COX17	0.34509358	0	0
ZNF93	0.34507987	0	0
TLR6	0.34507853	0	0
PROSER2	0.34505153	0	0
COX4I2	0.3450308	0	0
ZBED9	0.3449836	0	1
N4BP3	0.34494147	0	1
RNF167	0.344925	0	0
AGAP3	0.34488124	0	0
BCCIP	0.34485298	0	0
FRG2	0.34484503	0	0
ZNF229	0.34484163	0	0
AANAT	0.34483814	0	0
ZNF22	0.3448351	0	0
CAPN13	0.3447983	0	0
GPR55	0.3447627	0	0
ZKSCAN1	0.34476176	0	1
BCAS2	0.3447587	0	0
PLEKHD1	0.3447291	0	0
IPO11	0.34471714	0	0
OSR1	0.3447052	0	0
EVA1A	0.34469235	0	1
SRA1	0.34466	0	0
GPR152	0.34464577	0	1
SLC39A11	0.3446436	0	0
ISLR2	0.34464073	0	0
SIRPD	0.34462616	0	1
RHBDL2	0.3446172	0	1
SPRYD7	0.34461126	0	0
ANKRA2	0.34460834	0	0
KCNK17	0.34459627	0	0
TPRG1	0.3445792	0	1
IQCJ	0.3445672	0	0
NCAPG2	0.34456137	0	0
NIM1K	0.34455556	0	0
TRAPPC6B	0.3445323	0	0
VCX3A	0.3445136	0	0
ID3	0.34450105	0	0
RPAP1	0.34449962	0	0
ARSI	0.34448764	0	0
SLC39A1	0.34444183	0	0
SLC39A5	0.34443337	0	0
CEP57	0.34442857	0	0
APBA1	0.34442255	0	0
SLC12A9	0.34441552	0	0
AP5B1	0.3443981	0	0
C16orf70	0.3443957	0	1
GLP2R	0.34439346	0	0
IMPA1	0.34436885	0	0
ZNF407	0.3443676	0	0
XAGE3	0.3443555	0	0
SLC52A3	0.3443443	0	0
UMODL1	0.34432945	0	0
NPFFR2	0.3442762	0	1
CGNL1	0.3442695	0	0
GSTZ1	0.34426823	0	0
LOR	0.3442648	0	0
ALG12	0.344235	0	0
FAIM	0.34422508	0	0
SLC26A1	0.3442238	0	0
B3GALT2	0.34421405	0	0
GALK1	0.34420353	0	0
DCDC2B	0.34419957	0	0
SEMA4G	0.34419823	0	1
USF2	0.34419376	0	0
POP7	0.34410638	0	0
GRK7	0.34409857	0	0
MIS18BP1	0.34407818	0	1
CKLF	0.34407586	0	0
SLC13A3	0.34407225	0	0
OR56A3	0.34405482	0	0
RASL10A	0.34404212	0	0
FAM168A	0.3440267	0	0
ZNF212	0.3440023	0	0
IGFBP5	0.3440022	0	0
PITPNC1	0.34397256	0	0
DZIP3	0.34396142	0	0
CYP2J2	0.34395185	0	0
ARNTL2	0.3439451	0	0
TRIM68	0.34392637	0	0
TNP1	0.34392634	0	0
PDZRN3	0.34390086	0	0
HOXB7	0.34390014	0	0
RAG2	0.34389356	0	0
OR12D3	0.34388557	0	0
HYI	0.3438812	0	0
CTSK	0.3438808	0	0
OR1N1	0.34387535	0	0
CCNY	0.3438573	0	0
TAT	0.3438537	0	0
D2HGDH	0.3438384	0	0
PYCARD	0.34380752	0	0
ADAD2	0.34380135	0	0
MPZL2	0.34379968	0	0
SEL1L3	0.34379557	0	1
CCDC122	0.34378308	0	0
CLCNKA	0.34377664	0	0
DESI2	0.34377593	0	0
DDIT4L	0.343772	0	0
SLC24A1	0.3437697	0	0
MOGAT3	0.34376583	0	0
OVOL2	0.34375846	0	0
TMPRSS11B	0.34374443	0	1
HOXC11	0.34373116	1	1
CT45A10	0.343695	0	0
ZNF700	0.34367365	0	0
LRRC17	0.34366593	0	0
PRRT1	0.34365046	0	0
LGALS14	0.343641	0	1
SGCG	0.343634	0	0
GCA	0.34360212	0	0
CDC26	0.3435784	0	0
FAM135A	0.3435497	0	0
HSPB6	0.34354606	0	0
KLHDC7A	0.3435389	0	0
NACC1	0.3435162	0	0
RGSL1	0.34351128	0	0
PLEKHG3	0.3435092	0	0
TGDS	0.34350818	0	0
SPCS3	0.34350446	0	1
TRIM6	0.34350032	0	0
ARX	0.34349957	0	0
C9orf85	0.34349376	0	0
HERPUD2	0.34348115	0	1
B3GAT3	0.34347916	0	0
TRIM35	0.3434494	0	0
RRAS	0.34342664	0	0
LDB3	0.34342468	0	0
TRMT10B	0.34336004	0	0
TRIM15	0.34335074	0	0
WBP1L	0.34333456	0	1
ZNF398	0.34333143	0	1
CCL26	0.343327	0	0
CD300LF	0.34331945	0	0
ETV3	0.34326747	0	0
COMMD7	0.34325215	0	0
CDIP1	0.34321374	0	0
DDX43	0.34317976	0	0
TMEM63B	0.34317952	0	1
GH1	0.3431682	0	0
DUSP4	0.34315777	0	0
RIMKLB	0.3431519	0	0
STRIP2	0.34315026	0	0
TXLNA	0.3431375	0	1
NEURL4	0.34313378	0	0
SYAP1	0.34311748	0	1
ANKRD30BL	0.34311682	0	0
HERC4	0.34311327	0	1
ARSB	0.34308577	0	0
CLCN7	0.34307504	0	0
BRSK2	0.34307167	0	0
AP2S1	0.3430521	0	0
AJAP1	0.34304896	0	0
PLGRKT	0.34304655	0	1
C10orf53	0.34304482	0	0
GHRH	0.34304455	0	0
RGMA	0.34304202	0	0
ACOT11	0.34302133	0	0
CDC42BPG	0.34299925	0	0
CLMP	0.34299892	0	0
RNF103-CHMP3	0.34298772	0	0
ENTPD7	0.34297284	0	0
COLGALT1	0.34294957	0	0
ABHD8	0.34293336	0	0
SAA1	0.34292918	0	0
TMEM63C	0.34292442	0	0
ANKRD18A	0.3429145	0	0
ABHD14A	0.34289086	0	1
REEP4	0.34286582	0	0
HDHD3	0.3427632	0	1
C5orf51	0.34275693	0	0
NXPH3	0.34272727	0	0
RNF217	0.3427237	0	0
ASB17	0.34271282	0	0
PYURF	0.34270677	0	0
RBM20	0.34270445	0	0
TECTA	0.34269708	0	0
MMACHC	0.34267077	0	0
RAVER1	0.34262004	0	0
JMJD7	0.34253868	0	0
ZNF786	0.34250146	0	1
FAM222A	0.34249124	0	0
TRIM58	0.34248605	0	0
CXorf58	0.34246585	0	0
GMEB1	0.34245723	0	0
VAMP5	0.3424372	0	0
RPAIN	0.34243244	0	0
ADAT1	0.34240118	0	0
HAUS4	0.34240106	0	0
RAB11B	0.3423739	0	0
DNAJC22	0.3423635	0	0
NUP210L	0.34235618	0	0
C18orf25	0.34234172	0	0
GPER1	0.34233713	0	0
NAA15	0.3423316	0	0
CDR1	0.34230012	0	0
FICD	0.34229967	0	0
MEPE	0.3422945	0	0
SLC5A6	0.3422922	0	0
MEF2B	0.34222272	0	0
REC114	0.34218186	0	0
SFXN5	0.3421736	0	0
TADA2B	0.34215227	0	0
NUFIP1	0.342138	0	0
ETFB	0.34213337	0	0
EPHX4	0.3421145	0	0
GPR61	0.34210145	0	0
IDUA	0.3420921	0	0
TRAF5	0.34209177	0	0
TMPRSS5	0.34207463	0	0
GRAP	0.34207073	0	1
OXTR	0.34204146	0	0
ANKRD52	0.34203368	0	0
SYNPR	0.34202114	0	1
ALPK3	0.34201702	0	0
STXBP3	0.34201097	0	1
HECTD2	0.34199682	0	0
SIX5	0.34194726	0	0
RNF10	0.34192884	0	0
RNF151	0.34191436	0	1
DYRK2	0.34186932	0	0
RUFY4	0.34184662	0	0
DNMBP	0.34183455	0	0
TMEM179	0.34181038	0	0
SEC16A	0.3417922	0	0
ME2	0.34178287	0	0
B3GNT9	0.3417756	0	1
TTYH2	0.3417713	0	0
FAM9A	0.34176332	0	0
MDFIC	0.34172338	0	0
FLVCR2	0.34170932	0	0
ZNF263	0.34170857	0	0
KRT10	0.341686	0	0
GSC	0.3416802	0	0
RASSF10	0.3416525	0	0
PAQR3	0.34165165	0	0
ZNF354A	0.34164846	0	1
TRAPPC4	0.34162694	0	0
BTN3A1	0.34162098	0	0
PCDH20	0.34160978	0	0
KRTAP13-4	0.34157926	0	1
FABP7	0.3415683	0	0
MAP3K12	0.34152207	0	0
A4GNT	0.34151953	0	0
CCDC97	0.34151703	0	0
PPP1R3F	0.3415059	0	1
BTC	0.3414805	0	0
SEC16B	0.3414788	0	0
DCBLD2	0.34147108	0	0
TOM1L1	0.34146258	0	0
PROSER1	0.34145686	0	0
CYP21A2	0.3414529	0	0
HYAL4	0.34142455	0	0
EIF3J	0.34137437	0	0
TMEM183A	0.3413586	0	0
CCDC90B	0.3413573	0	1
CAPN11	0.3413486	0	0
SPATA6L	0.34131804	0	0
SPIN2B	0.34124428	0	1
ZNF266	0.34121016	0	0
LPAR6	0.3412035	0	0
SKA1	0.34116662	0	0
ZNF226	0.3411564	0	0
UPK3A	0.34113568	0	0
LY6E	0.3411103	0	0
SLC13A4	0.34109244	0	0
ZNF774	0.34107882	0	1
SLC35A1	0.34107798	0	0
RAP1GAP	0.3410739	0	1
KLF10	0.3410731	0	0
TRIM52	0.34104395	0	0
ABRACL	0.34103101	0	0
NLRP2	0.3410219	0	1
LTK	0.34099764	0	0
MAPK8IP3	0.3409682	0	0
NDUFB6	0.34094507	0	0
GUCD1	0.34094486	0	0
PHLPP2	0.3409103	0	1
SV2A	0.3408795	0	0
RGL2	0.34087735	0	0
ASB8	0.34086624	0	0
ZNF133	0.34086528	0	0
APOL4	0.3408404	0	0
KCNJ5	0.34082466	1	1
NRAP	0.34081358	0	0
PAXBP1	0.34076548	0	0
GIPC2	0.34073618	0	1
NT5DC3	0.34072638	0	0
CEP70	0.340709	0	0
RNF175	0.34070203	0	0
WFDC8	0.34070116	0	0
SCAMP1	0.34069708	0	0
SLC9A3R2	0.34069175	0	0
LPAR3	0.34068945	0	0
C1QTNF1	0.34068465	0	0
MSANTD3-TMEFF1	0.3406832	0	0
ETV5	0.340663	1	1
MAPKAPK2	0.34064913	0	0
ABCD1	0.3406197	0	0
FAM189A1	0.34061685	0	0
ACKR2	0.34061006	0	0
FZD7	0.34059048	0	0
FAM126B	0.34058133	0	0
SLC35C1	0.3405647	0	0
COPS8	0.34056157	0	0
CST9L	0.3405579	0	0
HINT3	0.3405511	0	0
RBM18	0.34054923	0	0
REM2	0.34052783	0	0
GPR1	0.34051663	0	0
NWD2	0.34051052	0	0
OR51A2	0.340493	0	0
HCN2	0.3404417	0	0
SLC25A19	0.34043613	0	0
PAG1	0.34038895	0	0
HCRT	0.34038702	0	0
LACRT	0.340383	0	0
ZNF555	0.3403698	0	1
PTPN7	0.34035653	0	0
SNUPN	0.34035152	0	1
CLDN11	0.3403444	0	0
RBM5	0.3403197	0	1
NXPE3	0.3403132	0	1
ORC4	0.34029227	0	0
AEBP2	0.34027746	0	0
MARCKSL1	0.3402707	0	0
GTF3C2	0.34026897	0	1
MAST2	0.34026206	0	0
CACHD1	0.34025177	0	0
PEX10	0.34022433	0	0
GDPD5	0.34021205	0	0
EME1	0.34018406	0	0
NFKBID	0.3401793	0	1
LCE3A	0.34016338	0	0
ARMC5	0.34015524	0	0
MYL1	0.34014088	0	0
SPIN3	0.34013435	0	0
AARD	0.3401292	0	0
PRAMEF12	0.34012145	0	0
CLUH	0.34010577	0	0
TMEM147	0.34007323	0	0
LSM4	0.34005272	0	0
VRK2	0.34004706	0	0
POLR3H	0.34001702	0	1
FAM81A	0.3400057	0	0
KIAA1586	0.3400011	0	0
PCTP	0.33999208	0	0
TRDV1	0.33997756	0	0
FZD6	0.33997107	0	0
HVCN1	0.33997107	0	0
TRIM48	0.3399476	0	0
TSSK3	0.33993378	0	0
NUDT16	0.3399015	0	0
RTP2	0.33989665	0	0
PDE6D	0.3398454	0	0
ZNF195	0.339827	0	0
CD3G	0.33980396	0	0
IGSF22	0.33979604	0	0
BTN2A1	0.33976153	0	0
CAPNS2	0.33975068	0	1
NEURL3	0.33974105	0	0
MX2	0.33967072	0	0
SLC9C2	0.33965898	0	0
TMEM39A	0.33965817	0	1
TBC1D10B	0.3396363	0	0
E2F3	0.33962998	0	0
ZNF569	0.33962256	0	0
WDR89	0.33960494	0	0
SERPINA10	0.3395721	0	0
DCLK1	0.33955723	0	0
SPATA3	0.33955464	0	0
CRELD1	0.33955032	0	0
ADHFE1	0.33953732	0	0
SMARCE1	0.33952683	1	1
LIPT2	0.3395151	0	0
CERS6	0.3395099	0	0
FOXJ2	0.33949456	0	1
NSUN5	0.3394676	0	0
LIN52	0.33946487	0	1
PMM2	0.33943823	0	0
SLC7A6	0.3394335	0	0
CEP89	0.33942208	0	0
ACER1	0.3394154	0	0
SCG3	0.3394063	0	0
CDX1	0.3393907	0	0
TM4SF19	0.33938724	0	1
C1orf74	0.33937156	0	0
DDC	0.33936578	0	0
KBTBD12	0.339362	0	0
OR2C3	0.33932716	0	0
TMCO6	0.33932453	0	1
PANK2	0.3393153	0	0
OR13A1	0.33930662	0	0
PRRG1	0.3393065	0	0
GPR142	0.33930165	0	0
TRIM60	0.33927873	0	0
ALKBH7	0.3392709	0	0
KRBA1	0.33926737	0	0
STARD4	0.3392657	0	0
TSNARE1	0.33925536	0	1
RNASE7	0.3392238	0	0
NUDT5	0.33922258	0	1
COG8	0.33918706	0	0
NCLN	0.3391596	0	1
SLC41A3	0.3390996	0	0
MRGPRF	0.3390563	0	0
ZDHHC2	0.3390497	0	0
B3GNT7	0.33903053	0	0
CATSPER4	0.33900556	0	0
TBXA2R	0.33895773	0	0
DISP2	0.3389565	0	0
MT1M	0.33894125	0	1
ENOSF1	0.3389287	0	0
NOX3	0.33892807	0	0
SEC14L4	0.33892518	0	0
DYRK4	0.33891344	0	0
LDLRAP1	0.33890787	0	0
INTS12	0.33888876	0	0
PNRC1	0.3388886	0	0
MBNL3	0.33888716	0	0
FBLN7	0.3388837	0	0
FAM219A	0.33888298	0	0
ST3GAL6	0.33887857	0	0
SHISA5	0.3388546	0	0
FOXL2NB	0.3388421	0	0
ABHD13	0.33884066	0	0
MPV17L	0.3388406	0	0
LY6G5B	0.3388374	0	0
CLASRP	0.33883005	0	1
COMMD9	0.33881426	0	0
RECK	0.338808	0	0
SUSD6	0.33877066	0	0
C18orf54	0.3387463	0	0
AGRP	0.3387242	0	0
GPR171	0.338714	0	0
PLBD1	0.33870596	0	1
ETNK2	0.33869344	0	0
TMPPE	0.33868372	0	1
SARM1	0.33867615	0	1
BORA	0.3386736	0	0
DRAM1	0.3386689	0	0
METTL4	0.33864924	0	0
SHCBP1	0.33864552	0	0
PSMD5	0.33863014	0	0
ZBTB10	0.3386294	0	1
ADAM29	0.33862573	0	0
GALNT7	0.33858386	0	0
ZNF282	0.33857188	0	0
ATAD3A	0.33856732	0	0
SDS	0.33853325	0	0
HOXD3	0.33851555	0	0
PRG3	0.33850956	0	0
DENND4A	0.33850855	0	0
SLC22A23	0.338507	0	0
PCDHGB6	0.33850423	0	0
ZBTB7A	0.33846545	0	0
RNASE4	0.3384524	0	0
DNPEP	0.3384387	0	0
TADA1	0.33843392	0	1
LRRTM2	0.33841145	0	0
RAB24	0.3383873	0	0
PODN	0.3383798	0	0
CNRIP1	0.33837667	0	0
PGP	0.33837423	0	0
VPS51	0.33836752	0	0
RGS14	0.33834845	0	0
PALLD	0.33834395	0	0
TMEM263	0.33833915	0	0
PEX16	0.3383225	0	0
RNASE2	0.33831722	0	0
RPL39L	0.3383144	0	0
MYOZ1	0.33830693	0	0
ZNF780B	0.3382994	0	0
OSBPL2	0.3382927	0	0
CCDC169	0.33828816	0	0
OR5V1	0.33828253	0	0
ASIC1	0.33824784	0	1
HLA-DMB	0.33823717	0	0
METTL21A	0.33822742	0	0
SDR39U1	0.33822182	0	0
C1orf174	0.3381983	0	0
CPNE6	0.33819085	0	0
TINAGL1	0.338189	0	0
CRYGB	0.33817136	0	0
EIF4EBP1	0.33816782	0	0
SOX30	0.33815557	0	0
FIBP	0.33814704	0	0
TAS2R60	0.3381458	0	0
MAP6	0.3381315	0	0
NELFA	0.3381286	0	1
PRR14	0.33812362	0	0
SLC14A1	0.3381236	0	0
BTN3A3	0.33811966	0	0
FADS6	0.33808923	0	1
DNAJC7	0.33808243	0	1
DNASE1L1	0.33807865	0	0
ALPK1	0.33807108	0	0
TXNDC5	0.3380691	0	0
KLHDC8B	0.3380453	0	0
SGSH	0.33803993	0	0
ZSCAN23	0.33800268	0	1
HSD17B14	0.3380006	0	0
DNAJC18	0.337999	0	1
COPS7B	0.3379919	0	0
SIRT6	0.33798784	0	0
NANOS3	0.33795315	0	0
FAM221A	0.33792424	0	0
KLF1	0.33792382	0	0
ZG16	0.33791265	0	0
ZNF219	0.3379095	0	0
RABL2B	0.33788532	0	0
ZNF507	0.33786973	0	1
KLRK1	0.3378656	0	0
IRF2BPL	0.3378341	0	0
MAN1C1	0.3378113	0	0
PAFAH2	0.33780426	0	0
DBR1	0.33779693	0	0
MSTN	0.33775	0	1
ZNF729	0.3377377	0	0
MRAP	0.337726	0	0
GPSM1	0.33771798	0	1
LRP11	0.33771783	0	1
CRYBB1	0.33770815	0	0
PRR13	0.3377026	0	0
SPZ1	0.3376927	0	0
RFPL1	0.33768165	0	0
CSGALNACT2	0.3376707	0	0
EHD3	0.33766502	0	0
GPR137C	0.3376227	0	0
CHRAC1	0.3376182	0	1
EFCC1	0.33761066	0	0
SCRT2	0.3376066	0	0
ZDHHC9	0.337588	0	0
MAGEA12	0.337583	0	0
UGT1A4	0.3375798	0	0
TMEM208	0.33757618	0	1
KRTAP13-2	0.33756742	0	1
MT1X	0.33756554	0	0
ANKRD39	0.3375333	0	0
ASCL3	0.3375012	0	1
KATNBL1	0.33747786	0	0
UROS	0.33746704	0	0
ARHGEF28	0.33746606	0	1
FAM9B	0.3374387	0	0
SVOPL	0.33743387	0	0
MAP10	0.33743334	0	0
PROP1	0.33743113	0	0
RANGRF	0.33742777	0	0
ATXN7L3B	0.33742744	0	0
FNBP1L	0.3374258	0	0
GPRIN3	0.3373817	0	0
DRD1	0.33737847	0	0
MAGOHB	0.33737272	0	1
SNRNP25	0.33735815	0	1
ADPRM	0.33733314	0	0
PARVB	0.3373087	0	0
FKBPL	0.33728445	0	0
MFSD1	0.33728382	0	0
ZCCHC24	0.33727163	0	0
C15orf41	0.33725262	0	0
ITGA9	0.3372372	0	0
SPNS2	0.3371661	0	0
ALG6	0.33715126	0	0
CYBA	0.33712605	0	0
JAM3	0.33710653	0	0
TMEM175	0.33710498	0	0
DEDD	0.3370983	0	0
VPREB1	0.3370902	0	0
SLC16A4	0.3370788	0	0
NMB	0.3370704	0	0
ADO	0.33706117	0	0
DOK5	0.33704317	0	0
OR10J1	0.33700806	0	1
GOLGA8Q	0.3370067	0	0
SF3A2	0.3370019	0	0
ZBTB41	0.3370009	0	0
CAPN1	0.33699653	0	0
RCBTB1	0.3369952	0	0
OR6B3	0.33699176	0	0
IRF2BP1	0.33698803	0	0
NR2E3	0.33698767	0	0
NFAM1	0.3369841	0	0
APOBEC3F	0.33698055	0	0
PEA15	0.33697778	0	0
DPY19L3	0.33697072	0	0
NRROS	0.3369544	0	0
C12orf4	0.33694667	0	0
CANT1	0.3369462	1	1
C4orf33	0.336932	0	0
ZNF716	0.33692396	0	1
PLEKHG2	0.33691683	0	0
ZBTB25	0.3369112	0	0
DCLK2	0.33690396	0	0
CARD10	0.33688813	0	0
SLCO4C1	0.33688694	0	0
HRCT1	0.33686566	0	0
PCP2	0.33685985	0	0
RNASET2	0.3368356	0	0
USB1	0.33682865	0	0
DXO	0.33678216	0	0
RNF19B	0.33677006	0	1
SLC9A3	0.33676076	0	0
GRIP2	0.33670607	0	1
DUSP8	0.33667514	0	0
FBXL22	0.33666003	0	0
STK11IP	0.33665845	0	0
GPR132	0.3366524	0	0
HOXC4	0.33662358	0	0
ENGASE	0.33661824	0	1
ADCK2	0.33661705	0	1
ELMOD2	0.33659273	0	0
RIPPLY3	0.33658487	0	1
FXYD1	0.3365497	0	0
GPHA2	0.3365479	0	0
TM2D3	0.33650884	0	0
NMU	0.33648315	0	1
UGT2A1	0.33643952	0	0
UFSP2	0.336437	0	0
ZNF682	0.33640993	0	0
TPRG1L	0.33639416	0	0
SPATA20	0.3363856	0	0
UNC45B	0.3363824	0	0
ADPRHL2	0.33637908	0	0
DSC1	0.33636874	0	0
BNIP1	0.33635512	0	0
DIRC1	0.33633342	0	0
ASAP2	0.33632785	0	1
GIMAP2	0.33632785	0	0
FKBP15	0.33630905	0	0
RPP21	0.336309	0	0
PRSS16	0.33630633	0	0
EYA3	0.3362907	0	0
CYGB	0.33628267	0	0
DENND4B	0.336276	0	0
PTPDC1	0.33627567	0	0
CHRNA6	0.3362574	0	0
STEAP3	0.33624983	0	0
SRFBP1	0.3362488	0	0
MLC1	0.33624306	0	0
NKX1-2	0.3362421	0	0
MTRNR2L12	0.33623978	0	0
WFIKKN1	0.3362302	0	0
DAPK3	0.33622146	0	0
SGMS2	0.33621475	0	0
TIGD3	0.33621436	0	1
PDAP1	0.3361512	0	0
MFHAS1	0.33614308	0	0
RBM23	0.3361361	0	1
PRRG3	0.33609214	0	0
LRRC74B	0.33608994	0	0
MITD1	0.3360818	0	1
OR52N2	0.33607987	0	0
SLC22A4	0.33606946	0	0
ZNF343	0.33606434	0	1
GAMT	0.33602247	0	0
AJUBA	0.33597964	0	0
SLC20A1	0.33597672	0	0
MOB3B	0.33596796	0	0
PSORS1C1	0.3359624	0	0
PDZD9	0.3359422	0	0
SLC12A7	0.33593494	0	0
ZFP90	0.33592483	0	0
OXGR1	0.33590356	0	0
SMAGP	0.33587903	0	1
SHPK	0.33584303	0	0
SLITRK6	0.33582497	0	0
KCNRG	0.33581638	0	0
ZNF689	0.33578807	0	0
ALG10	0.3357861	0	0
IDI1	0.33578393	0	0
CD82	0.3357776	0	0
NFKBIB	0.33576268	0	0
RPP40	0.33572453	0	0
OR9Q1	0.33570668	0	0
RNF222	0.33569628	0	0
ODF4	0.3356937	0	0
ABCB8	0.33566442	0	0
SERAC1	0.33565587	0	0
DOCK6	0.33564603	0	0
CACNG8	0.33562478	0	0
RPS6KA5	0.33560196	0	0
HMGN4	0.3355799	0	1
FBXO6	0.33556932	0	0
OR4K1	0.3355667	0	0
ACSBG1	0.33553895	0	0
SH3BP5L	0.3355287	0	0
REXO1	0.33551854	0	0
ZNF222	0.3354961	0	0
PKIB	0.33547896	0	0
NR2C1	0.33545825	0	0
ARIH2	0.3354155	0	0
PODXL2	0.3354071	0	0
DZANK1	0.33538696	0	0
REEP1	0.3353783	0	0
MNT	0.33536416	0	0
CDKL1	0.33535287	0	0
WDR74	0.33532268	0	0
PLEKHG7	0.33530718	0	0
NUBP2	0.3352998	0	0
MVB12B	0.33527815	0	1
COA5	0.33526465	0	0
PAEP	0.33526424	0	0
SYPL2	0.33525747	0	1
YIPF3	0.3352503	0	0
PTCD1	0.3352467	0	0
SLC12A4	0.33524042	0	0
NIF3L1	0.33523116	0	0
ATP6V1E2	0.33522862	0	0
ARFRP1	0.33521733	0	0
SASH3	0.33517295	0	0
SLC6A18	0.33517215	0	0
TMEM120A	0.33515894	0	0
IRGM	0.33511138	0	0
CDKL3	0.3351006	0	0
ZNF860	0.33508864	0	1
LSM11	0.33508202	0	0
DMRTA2	0.33507082	0	0
MISP	0.33505428	0	0
MOSPD3	0.33501965	0	1
DAND5	0.33501893	0	0
UGT2B10	0.33501625	0	0
APOL5	0.33500355	0	0
DNAJC4	0.33500308	0	1
HES2	0.33499107	0	0
PRSS56	0.33498666	0	0
CIDEA	0.33498088	0	0
PCDHA10	0.334979	0	0
GIGYF1	0.33495292	0	0
CIB3	0.3349324	0	0
ZMYM5	0.3349103	0	0
OR4K15	0.3348913	0	0
HMHB1	0.33488068	0	0
AADACL3	0.33488044	0	0
ACOT2	0.33487347	0	0
XCL1	0.33486348	0	0
TRAF3IP3	0.33485526	0	0
CD58	0.3348445	0	0
KLF8	0.33483917	0	0
ELP5	0.33483195	0	0
TMEM64	0.33483082	0	0
SCRN1	0.3348171	0	0
ZNF513	0.33475193	0	0
RBP2	0.33473802	0	0
SCAI	0.33472413	0	1
GPR160	0.33470923	0	0
FUOM	0.33468238	0	0
EN2	0.3346693	0	0
THTPA	0.33465087	0	0
LANCL1	0.3346439	0	0
HSF5	0.33463243	0	1
TUBA3E	0.3346207	0	1
ADAMTSL5	0.33458573	0	1
NARS2	0.33453584	0	0
OR4D11	0.33450088	0	0
C1orf226	0.33449706	0	0
PHYHIP	0.33448386	0	0
PAOX	0.33448046	0	0
OR6X1	0.3344685	0	0
NEURL1B	0.33445844	0	0
SMIM3	0.33445737	0	0
NDUFB4	0.33444414	0	0
NAP1L3	0.33444127	0	0
KLF12	0.334419	0	0
SDCBP2	0.33441636	0	0
PKMYT1	0.33436006	0	0
CFC1	0.33435902	0	0
NOA1	0.33435306	0	0
TMEM151A	0.33434972	0	0
ZNF662	0.33433658	0	1
MICAL1	0.33432585	0	0
TMEM167B	0.33431166	0	1
SLC2A13	0.33430785	0	0
NHLH1	0.3342924	0	0
MTNR1A	0.33429083	0	0
FOXD4L1	0.3342906	0	0
BIN3	0.33428168	0	0
SULT1A2	0.33428156	0	0
AKR1B15	0.33427015	0	0
FIBIN	0.3342638	0	0
KAAG1	0.33425403	0	0
APOA4	0.3342438	0	0
LYRM1	0.3342356	0	0
SSTR2	0.33422008	0	0
VPS72	0.33417156	0	0
KBTBD4	0.33416685	0	0
FAM102B	0.33416125	0	0
IDH3G	0.33415872	0	0
CHAMP1	0.3341524	0	0
ADH6	0.33414438	0	0
HID1	0.33414346	0	0
ZFP42	0.33413067	0	0
TEAD3	0.33412814	0	0
WBP1	0.33412343	0	0
DENND2D	0.33411494	0	0
NEK8	0.3341121	0	0
SYNDIG1L	0.3340946	0	0
SPATS1	0.33408117	0	0
C1orf109	0.33407417	0	0
FBXL19	0.3340683	0	0
RAB40B	0.33405498	0	1
UNC50	0.33404577	0	0
KRT20	0.3340325	0	0
TEX9	0.3339768	0	0
ZYG11A	0.33397055	0	0
CYP2S1	0.33396396	0	0
WDR47	0.33394498	0	0
CCDC181	0.33389598	0	1
ZNF268	0.3338545	0	0
HBG1	0.3338496	0	0
ZNF311	0.3338459	0	1
ZC3H12C	0.33383742	0	0
CPQ	0.33382994	0	0
P2RX2	0.33382794	0	0
ZNF184	0.3338272	0	0
ANKRD13A	0.33381647	0	0
GOLGA6L2	0.33381504	0	0
NEU2	0.33380467	0	0
ANKS4B	0.33379772	0	0
MBIP	0.3337616	0	0
WDR70	0.33375317	0	0
TM7SF3	0.33373865	0	0
SPATA1	0.33373278	0	0
MAFG	0.33372045	0	0
CCNJ	0.3337176	0	1
GREB1	0.33371598	0	0
METTL18	0.3337063	0	0
TM6SF2	0.3337049	0	0
CHURC1	0.33369723	0	0
KLHL28	0.33369496	0	0
TIMM9	0.33367574	0	0
CCNJL	0.33366787	0	1
CSN1S1	0.3336606	0	1
NAT8	0.33365262	0	0
